observation,analysis,n_clusters,variable,cluster,mean,stddev
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,6,395,2,0.5071882,0.022746308
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,6,395,3,0.50221807,0.015403018
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,6,395,4,0.3942369,0.04198184
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,6,395,5,0.29756588,0.025119375
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,6,395,6,0.38317794,0.046533756
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,6,502,1,0.4755971,0.022193544
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,6,502,2,0.7138207,0.03579882
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,6,502,3,0.72972775,0.021442657
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,6,502,4,0.585762,0.03743653
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,6,502,5,0.47300014,0.03224645
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,6,502,6,0.59246135,0.05713619
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,6,619,1,0.51002216,0.010179211
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,6,619,2,0.589349,0.027575988
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,6,619,3,0.6237011,0.017586756
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,6,619,4,0.5105052,0.016970238
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,6,619,5,0.52406,0.018784525
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,6,619,6,0.56920046,0.034551214
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,6,631,1,0.5931584,0.00987562
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,6,631,2,0.6941834,0.027512334
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,6,631,3,0.7226697,0.017889742
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,6,631,4,0.61564595,0.017769732
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,6,631,5,0.61381185,0.019789264
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,6,631,6,0.66231924,0.037423152
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,6,645,1,0.57900894,0.009687743
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,6,645,2,0.6355259,0.029337255
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,6,645,3,0.67578113,0.018562866
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,6,645,4,0.55998325,0.017716074
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,6,645,5,0.5967038,0.018859768
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,6,645,6,0.6352906,0.036508307
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,6,673,1,0.63565546,0.008321793
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,6,673,2,0.73407125,0.029173648
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,6,673,3,0.7626249,0.017744228
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,6,673,4,0.65512717,0.017069144
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,6,673,5,0.6621829,0.019199224
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,6,673,6,0.7062381,0.03930807
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,6,727,1,0.32357895,0.01029907
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,6,727,2,0.34488738,0.01153745
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,6,727,3,0.36676297,0.00826462
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,6,727,4,0.31678063,0.0106839575
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,6,727,5,0.31193691,0.009048838
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,6,727,6,0.3550411,0.014849555
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,6,889,1,0.07340027,0.005874806
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,6,889,2,0.07588863,0.004018242
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,6,889,3,0.07640427,0.0056105442
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,6,889,4,0.080701485,0.0026898938
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,6,889,5,0.056895997,0.0031727785
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,6,889,6,0.08432232,0.0034445364
20251016UTf-NEZ-West,NH3_PCld,4,NH3,1,82.03818,25.7469
20251016UTf-NEZ-West,NH3_PCld,4,NH3,2,278.34918,49.54637
20251016UTf-NEZ-West,NH3_PCld,4,NH3,3,75.85661,37.017616
20251016UTf-NEZ-West,NH3_PCld,4,NH3,4,233.78204,38.349815
20251016UTf-NEZ-West,NH3_PCld,4,PCld,1,1782.14,75.193245
20251016UTf-NEZ-West,NH3_PCld,4,PCld,2,2020.2402,94.956635
20251016UTf-NEZ-West,NH3_PCld,4,PCld,3,1595.2585,66.88109
20251016UTf-NEZ-West,NH3_PCld,4,PCld,4,1705.6697,96.96091
20251016UTf-NEZ-West,NH3_PCld,5,NH3,1,222.3907,36.72173
20251016UTf-NEZ-West,NH3_PCld,5,NH3,2,288.067,44.168747
20251016UTf-NEZ-West,NH3_PCld,5,NH3,3,83.205086,25.162518
20251016UTf-NEZ-West,NH3_PCld,5,NH3,4,74.329475,36.287163
20251016UTf-NEZ-West,NH3_PCld,5,NH3,5,242.89897,39.71167
20251016UTf-NEZ-West,NH3_PCld,5,PCld,1,1627.674,65.47636
20251016UTf-NEZ-West,NH3_PCld,5,PCld,2,2040.4106,87.37031
20251016UTf-NEZ-West,NH3_PCld,5,PCld,3,1788.2672,72.92893
20251016UTf-NEZ-West,NH3_PCld,5,PCld,4,1602.5642,68.14776
20251016UTf-NEZ-West,NH3_PCld,5,PCld,5,1800.4607,56.7661
20251016UTf-NEZ-West,NH3_PCld,6,NH3,1,78.295456,37.17984
20251016UTf-NEZ-West,NH3_PCld,6,NH3,2,244.22247,39.225037
20251016UTf-NEZ-West,NH3_PCld,6,NH3,3,286.95416,44.86034
20251016UTf-NEZ-West,NH3_PCld,6,NH3,4,99.68266,24.224895
20251016UTf-NEZ-West,NH3_PCld,6,NH3,5,71.78319,25.851648
20251016UTf-NEZ-West,NH3_PCld,6,NH3,6,221.33696,36.03904
20251016UTf-NEZ-West,NH3_PCld,6,PCld,1,1562.5245,57.506363
20251016UTf-NEZ-West,NH3_PCld,6,PCld,2,1797.071,56.905933
20251016UTf-NEZ-West,NH3_PCld,6,PCld,3,2038.5768,87.78731
20251016UTf-NEZ-West,NH3_PCld,6,PCld,4,1867.2196,51.668285
20251016UTf-NEZ-West,NH3_PCld,6,PCld,5,1715.6075,51.580875
20251016UTf-NEZ-West,NH3_PCld,6,PCld,6,1628.2725,64.64434
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,4,NH3,1,234.59427,31.253088
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,4,NH3,2,71.54389,26.869886
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,4,NH3,3,282.94928,43.82371
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,4,NH3,4,118.37793,41.37894
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,4,PCld,1,1694.9276,99.13925
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,4,PCld,2,1735.5553,105.611855
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,4,PCld,3,1949.6184,146.41298
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,4,PCld,4,1654.3397,133.41988
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,4,AOI,1,0.24060701,0.024549417
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,4,AOI,2,0.2013387,0.03237891
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,4,AOI,3,0.28269634,0.0086397
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,4,AOI,4,0.29266313,0.012544632
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,4,CI,1,0.7213909,0.019325772
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,4,CI,2,0.49358693,0.019368177
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,4,CI,3,0.67062026,0.040764645
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,4,CI,4,0.57207716,0.043921284
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,5,NH3,1,248.82428,40.13301
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,5,NH3,2,116.883545,40.973278
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,5,NH3,3,71.594315,26.868221
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,5,NH3,4,285.43707,44.532417
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,5,NH3,5,229.13184,26.094069
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,5,PCld,1,1664.5406,105.04608
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,5,PCld,2,1652.0724,131.34077
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,5,PCld,3,1736.0739,105.32703
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,5,PCld,4,1986.6824,129.5261
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,5,PCld,5,1729.1322,92.67857
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,5,AOI,1,0.26736787,0.012378784
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,5,AOI,2,0.29248253,0.012714249
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,5,AOI,3,0.20110388,0.032174144
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,5,AOI,4,0.28516012,0.0071383617
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,5,AOI,5,0.22713389,0.017926643
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,5,CI,1,0.71623504,0.01919201
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,5,CI,2,0.57075745,0.043258306
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,5,CI,3,0.49351108,0.019335685
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,5,CI,4,0.66083324,0.03951474
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,5,CI,5,0.7232234,0.019210787
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,6,NH3,1,248.54004,39.75503
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,6,NH3,2,67.90005,25.477467
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,6,NH3,3,285.61417,44.045258
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,6,NH3,4,228.9986,26.093712
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,6,NH3,5,127.58901,34.533577
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,6,NH3,6,73.23959,27.980701
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,6,PCld,1,1664.4376,104.00429
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,6,PCld,2,1669.6389,103.28055
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,6,PCld,3,1985.8552,129.25201
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,6,PCld,4,1728.4045,92.0179
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,6,PCld,5,1671.1415,131.7516
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,6,PCld,6,1774.3121,98.9248
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,6,AOI,1,0.2670092,0.012428619
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,6,AOI,2,0.23764452,0.026532263
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,6,AOI,3,0.28488678,0.00724141
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,6,AOI,4,0.22638379,0.017367838
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,6,AOI,5,0.29467982,0.011790951
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,6,AOI,6,0.17719139,0.014552031
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,6,CI,1,0.71666354,0.019260323
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,6,CI,2,0.5096305,0.013101843
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,6,CI,3,0.66211146,0.039732274
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,6,CI,4,0.72306406,0.01919157
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,6,CI,5,0.57964873,0.041572817
20251016UTf-NEZ-West,NH3_PCld_AOI_CI,6,CI,6,0.48213392,0.016266717
20251016UTf-NEZ-West,AOI_CI,4,AOI,1,0.27926034,0.0119081875
20251016UTf-NEZ-West,AOI_CI,4,AOI,2,0.19655223,0.02816229
20251016UTf-NEZ-West,AOI_CI,4,AOI,3,0.2281338,0.01706267
20251016UTf-NEZ-West,AOI_CI,4,AOI,4,0.28832582,0.0145666655
20251016UTf-NEZ-West,AOI_CI,4,CI,1,0.69129276,0.03815401
20251016UTf-NEZ-West,AOI_CI,4,CI,2,0.4917676,0.018853847
20251016UTf-NEZ-West,AOI_CI,4,CI,3,0.72048867,0.018893499
20251016UTf-NEZ-West,AOI_CI,4,CI,4,0.55752796,0.037242748
20251016UTf-NEZ-West,AOI_CI,5,AOI,1,0.29321536,0.0108364755
20251016UTf-NEZ-West,AOI_CI,5,AOI,2,0.17855015,0.015056605
20251016UTf-NEZ-West,AOI_CI,5,AOI,3,0.27468264,0.012581023
20251016UTf-NEZ-West,AOI_CI,5,AOI,4,0.23751089,0.024290249
20251016UTf-NEZ-West,AOI_CI,5,AOI,5,0.22489516,0.015372557
20251016UTf-NEZ-West,AOI_CI,5,CI,1,0.5842075,0.038443852
20251016UTf-NEZ-West,AOI_CI,5,CI,2,0.4822557,0.015763422
20251016UTf-NEZ-West,AOI_CI,5,CI,3,0.7051547,0.029921187
20251016UTf-NEZ-West,AOI_CI,5,CI,4,0.5090549,0.010948677
20251016UTf-NEZ-West,AOI_CI,5,CI,5,0.7191483,0.018094594
20251016UTf-NEZ-West,AOI_CI,6,AOI,1,0.26919955,0.012768085
20251016UTf-NEZ-West,AOI_CI,6,AOI,2,0.2187706,0.01583109
20251016UTf-NEZ-West,AOI_CI,6,AOI,3,0.29357818,0.009547285
20251016UTf-NEZ-West,AOI_CI,6,AOI,4,0.17353867,0.010873174
20251016UTf-NEZ-West,AOI_CI,6,AOI,5,0.27736005,0.014929451
20251016UTf-NEZ-West,AOI_CI,6,AOI,6,0.22214718,0.013866698
20251016UTf-NEZ-West,AOI_CI,6,CI,1,0.717406,0.021318778
20251016UTf-NEZ-West,AOI_CI,6,CI,2,0.50176275,0.015866762
20251016UTf-NEZ-West,AOI_CI,6,CI,3,0.62149704,0.032465782
20251016UTf-NEZ-West,AOI_CI,6,CI,4,0.4828687,0.016749347
20251016UTf-NEZ-West,AOI_CI,6,CI,5,0.5244021,0.020290084
20251016UTf-NEZ-West,AOI_CI,6,CI,6,0.7180125,0.017181506
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,4,275,1,0.31943852,0.009106408
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,4,275,2,0.29893807,0.0061211805
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,4,275,3,0.29217502,0.004561686
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,4,275,4,0.31726405,0.01170939
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,4,395,1,0.5068205,0.012474634
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,4,395,2,0.4216879,0.04589535
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,4,395,3,0.36133322,0.05096086
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,4,395,4,0.28106087,0.011868078
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,4,502,1,0.73448306,0.013661892
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,4,502,2,0.63041645,0.05045065
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,4,502,3,0.57197976,0.06854406
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,4,502,4,0.44831696,0.01806447
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,4,619,1,0.6213566,0.014149011
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,4,619,2,0.5377863,0.036968064
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,4,619,3,0.56085485,0.043879375
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,4,619,4,0.50228006,0.013194024
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,4,631,1,0.72538245,0.014916556
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,4,631,2,0.6425431,0.036117285
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,4,631,3,0.65180856,0.050117504
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,4,631,4,0.5883393,0.015219037
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,4,645,1,0.67054653,0.017315764
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,4,645,2,0.57807344,0.039816983
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,4,645,3,0.62642026,0.047514364
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,4,645,4,0.5731975,0.015328763
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,4,673,1,0.75958073,0.014077736
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,4,673,2,0.684672,0.032991245
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,4,673,3,0.695692,0.04844892
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,4,673,4,0.64274645,0.014717011
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,4,727,1,0.359618,0.012023917
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,4,727,2,0.32636222,0.017243557
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,4,727,3,0.35285184,0.019386906
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,4,727,4,0.3093719,0.009919569
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,4,889,1,0.0760199,0.0057397364
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,4,889,2,0.084054746,0.0019864456
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,4,889,3,0.08498635,0.00326431
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,4,889,4,0.06321114,0.0076415283
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,5,275,1,0.31992716,0.009067334
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,5,275,2,0.327239,0.0061800433
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,5,275,3,0.2925026,0.0045853243
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,5,275,4,0.30436856,0.008919483
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,5,275,5,0.30115885,0.0065392577
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,5,395,1,0.50693536,0.012046822
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,5,395,2,0.27956665,0.01206322
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,5,395,3,0.3771236,0.04379929
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,5,395,4,0.28738406,0.014536838
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,5,395,5,0.43946365,0.044807304
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,5,502,1,0.7348703,0.012938104
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,5,502,2,0.4456052,0.016810942
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,5,502,3,0.5939399,0.055562887
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,5,502,4,0.4593973,0.024103567
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,5,502,5,0.64923507,0.052245483
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,5,619,1,0.62199473,0.013542501
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,5,619,2,0.5064379,0.013151329
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,5,619,3,0.5618032,0.046711728
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,5,619,4,0.50297433,0.014773807
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,5,619,5,0.54881954,0.041337278
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,5,631,1,0.726018,0.0143480655
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,5,631,2,0.5956223,0.015166774
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,5,631,3,0.65780985,0.048302542
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,5,631,4,0.58547306,0.014314505
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,5,631,5,0.653811,0.040373806
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,5,645,1,0.6714434,0.016636558
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,5,645,2,0.57960707,0.014868956
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,5,645,3,0.62312627,0.054448456
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,5,645,4,0.57130355,0.015475973
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,5,645,5,0.5884464,0.045408677
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,5,673,1,0.76011246,0.013570787
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,5,673,2,0.651567,0.013422336
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,5,673,3,0.70073295,0.04732023
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,5,673,4,0.6373325,0.012444564
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,5,673,5,0.69498616,0.036879435
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,5,727,1,0.35986257,0.012095587
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,5,727,2,0.30500278,0.005958232
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,5,727,3,0.3509794,0.02290864
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,5,727,4,0.3184647,0.013910974
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,5,727,5,0.3295438,0.019349061
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,5,889,1,0.075730026,0.0057473993
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,5,889,2,0.05686008,0.0029826302
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,5,889,3,0.085827105,0.002584518
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,5,889,4,0.07190456,0.0068065007
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,5,889,5,0.0836296,0.002220828
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,6,275,1,0.31946212,0.009091368
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,6,275,2,0.3087719,0.0070815403
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,6,275,3,0.29896978,0.0060853707
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,6,275,4,0.32775822,0.005926693
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,6,275,5,0.29207948,0.0041747433
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,6,275,6,0.29287454,0.005121043
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,6,395,1,0.50683177,0.012454676
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,6,395,2,0.28223518,0.011705838
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,6,395,3,0.42212808,0.045646135
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,6,395,4,0.2797327,0.012128799
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,6,395,5,0.32344374,0.026461741
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,6,395,6,0.39970312,0.044582404
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,6,502,1,0.73447883,0.01364951
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,6,502,2,0.44981804,0.018972693
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,6,502,3,0.6308854,0.050309107
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,6,502,4,0.4462709,0.016811986
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,6,502,5,0.5189823,0.037830688
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,6,502,6,0.62512827,0.055792466
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,6,619,1,0.6213055,0.014152609
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,6,619,2,0.49715424,0.011728672
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,6,619,3,0.5381862,0.037131693
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,6,619,4,0.50748736,0.012695321
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,6,619,5,0.523967,0.010575402
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,6,619,6,0.60046947,0.031047791
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,6,631,1,0.7253452,0.014925806
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,6,631,2,0.580326,0.011745742
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,6,631,3,0.6429338,0.036211338
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,6,631,4,0.59704536,0.014371762
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,6,631,5,0.60872656,0.01358435
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,6,631,6,0.69736814,0.033885874
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,6,645,1,0.67048115,0.017317541
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,6,645,2,0.5657804,0.012670079
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,6,645,3,0.5784621,0.04011429
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,6,645,4,0.5808815,0.014209873
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,6,645,5,0.5871119,0.012606214
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,6,645,6,0.6694544,0.032299343
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,6,673,1,0.7595355,0.014079669
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,6,673,2,0.6334784,0.010169373
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,6,673,3,0.68504405,0.03307963
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,6,673,4,0.65288496,0.0126954
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,6,673,5,0.65428567,0.012550206
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,6,673,6,0.73995215,0.032503575
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,6,727,1,0.35955763,0.011984514
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,6,727,2,0.31228322,0.010432461
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,6,727,3,0.3265654,0.017497214
