REC_NO,OBJECT,REGION,DATE,UT,ERR_UT,JD,LONG_1,LONG_2,LONG_3,LONG_SYST,ERR_LONG,SYSTEM,PHASE,LAT,ERR_LAT,INFO,MEAS,CHANNEL,INSTR,MAGN,ORIE,OBSERVER
1677,DC2_PROJ,L2,8/12/2023,01:17.5,,2460168.554,19.6,78.2,93.8,19.6,,1,11.8,8.3,,,ada,colo,,,,&Dionisi
1678,DC3_PROJ,L1,8/12/2023,23:53.8,,2460169.496,94.9,146.4,162.2,94.9,,1,11.7,5.2,,,ada,ired,,,,&Dionisi
1679,DC2_PROJ,L1,8/13/2023,01:09.7,,2460169.548,126.6,177.7,193.4,126.6,,1,11.7,6.2,,,ada,colo,,,,&Dionisi
1680,DC1_PROJ,L1,8/13/2023,01:51.0,,2460169.577,154.4,205.3,221.1,154.4,,1,11.7,7.3,,,ada,colo,,,,&Dionisi
1681,DC2_PROJ,L1,8/13/2023,01:51.0,,2460169.577,174.9,225.8,241.5,174.9,,1,11.7,7.6,,,ada,colo,,,,&Dionisi
1682,DC2_PROJ,L1,8/14/2023,00:01.0,,2460170.501,264.3,308.1,324.1,264.3,,1,11.7,6.2,,,ada,ired,,,,&Dionisi
1683,DC1_PROJ,L2,8/14/2023,00:01.0,,2460170.501,229.1,273,289,229.1,,1,11.7,8.2,,,ada,ired,,,,&Dionisi
1684,DC2_PROJ,L1,8/14/2023,00:57.8,,2460170.54,336.2,19.7,35.8,336.2,,1,11.7,7.6,,,ada,ired,,,,&Dionisi
1685,DC2_PROJ,L1,8/14/2023,00:57.8,,2460170.54,312.3,355.8,11.8,312.3,,1,11.7,7.9,,,ada,ired,,,,&Dionisi
1686,DC2_PROJ,L1,8/14/2023,00:57.8,,2460170.54,296.2,339.7,355.8,296.2,,1,11.7,8,,,ada,ired,,,,&Dionisi
1687,DC1_PROJ,L1,8/14/2023,23:36.6,,2460171.484,56.4,92.8,109.1,56.4,,1,11.7,6.7,,,ada,ired,,,,&Dionisi
1688,DC3_PROJ,L1,8/14/2023,23:36.6,,2460171.484,34,70.4,86.6,34,,1,11.7,6.9,,,ada,ired,,,,&Dionisi
1689,DC2_PROJ,L1,8/14/2023,23:36.6,,2460171.484,17,53.3,69.6,17,,1,11.7,7.6,,,ada,ired,,,,&Dionisi
1690,DC2_PROJ,L1,8/15/2023,01:14.0,,2460171.551,103.7,139.5,155.8,103.7,,1,11.7,4.9,,,ada,ired,,,,&Dionisi
1691,DC1_PROJ,L1,8/15/2023,01:14.0,,2460171.551,125,160.8,177.1,125,,1,11.7,6.7,,,ada,ired,,,,&Dionisi
1692,DC3_PROJ,L1,8/15/2023,01:14.0,,2460171.551,114.4,150.2,166.5,114.4,,1,11.7,7.2,,,ada,ired,,,,&Dionisi
1693,DC2_PROJ,L1,8/15/2023,01:14.0,,2460171.551,150.5,186.3,202.6,150.5,,1,11.7,7.9,,,ada,ired,,,,&Dionisi
1694,DC2_PROJ,L1,8/17/2023,01:01.2,,2460173.543,27.6,48.2,65.1,27.6,,1,11.6,5.5,,,ada,colo,,,,&Dionisi
1695,DC1_PROJ,L1,8/17/2023,01:01.2,,2460173.543,56.5,77.2,94,56.5,,1,11.6,6.9,,,ada,colo,,,,&Dionisi
1696,DC1_PROJ,L1,8/18/2023,23:40.2,,2460175.486,308.7,314.5,331.9,308.7,,1,11.6,7.4,,,ada,ired,,,,&Dionisi
1697,DC1_PROJ,L1,8/18/2023,23:40.2,,2460175.486,325.6,331.4,348.7,325.6,,1,11.6,7.6,,,ada,ired,,,,&Dionisi
1698,DC2_PROJ,L2,8/18/2023,23:40.2,,2460175.486,295.6,301.4,318.8,295.6,,1,11.6,8.2,,,ada,ired,,,,&Dionisi
1699,DC2_PROJ,L1,8/19/2023,01:13.0,,2460175.551,25.2,30.5,47.9,25.2,,1,11.6,6.1,,,ada,ired,,,,&Dionisi
1700,DC1_PROJ,L1,8/19/2023,01:13.0,,2460175.551,55.6,60.9,78.3,55.6,,1,11.6,6.7,,,ada,ired,,,,&Dionisi
1701,DC2_PROJ,L1,8/19/2023,01:13.0,,2460175.551,11.7,17,34.4,11.7,,1,11.6,7.1,,,ada,ired,,,,&Dionisi
1702,DC3_PROJ,L1,8/19/2023,23:32.6,,2460176.481,148.6,146.8,164.4,148.6,,1,11.5,5.7,,,ada,ired,,,,&Dionisi
1703,DC2_PROJ,L1,8/19/2023,23:32.6,,2460176.481,82,80.2,97.8,82,,1,11.5,6.3,,,ada,ired,,,,&Dionisi
1704,DC1_PROJ,L1,8/19/2023,23:32.6,,2460176.481,103.8,102,119.6,103.8,,1,11.5,6.7,,,ada,ired,,,,&Dionisi
1705,DC1_PROJ,L1,8/19/2023,23:32.6,,2460176.481,125,123.2,140.8,125,,1,11.5,6.9,,,ada,ired,,,,&Dionisi
1706,DC1_PROJ,L1,8/19/2023,23:32.6,,2460176.481,152.3,150.5,168.1,152.3,,1,11.5,7,,,ada,ired,,,,&Dionisi
1707,DC3_PROJ,L1,8/19/2023,23:32.6,,2460176.481,113.1,111.3,128.9,113.1,,1,11.5,7.2,,,ada,ired,,,,&Dionisi
1708,DC2_PROJ,L1,8/20/2023,23:35.4,,2460177.483,254.3,244.8,262.7,254.3,,1,11.5,5.6,,,ada,ired,,,,&Dionisi
1709,DC1_PROJ,L1,8/20/2023,23:35.4,,2460177.483,272.9,263.4,281.3,272.9,,1,11.5,7,,,ada,ired,,,,&Dionisi
1710,DC2_PROJ,L1,8/20/2023,23:35.4,,2460177.483,307.5,298,315.9,307.5,,1,11.5,7.1,,,ada,ired,,,,&Dionisi
1711,DC2_PROJ,L1,8/20/2023,23:35.4,,2460177.483,258.7,249.3,267.1,258.7,,1,11.5,7.3,,,ada,ired,,,,&Dionisi
1712,DC1_PROJ,L1,8/22/2023,23:43.0,,2460179.488,207.3,182.6,201,207.3,,1,11.4,5.9,,,ada,ired,,,,&Dionisi
1713,DC2_PROJ,L1,8/22/2023,23:43.0,,2460179.488,229.1,204.4,222.8,229.1,,1,11.4,7.1,,,ada,ired,,,,&Dionisi
1714,DC1_PROJ,L1,8/22/2023,23:43.0,,2460179.488,272.7,247.9,266.3,272.7,,1,11.4,7.3,,,ada,ired,,,,&Dionisi
1715,DC2_PROJ,L2,8/22/2023,23:43.0,,2460179.488,235.2,210.5,228.9,235.2,,1,11.4,9.2,,,ada,ired,,,,&Dionisi
1716,DC3_PROJ,L2,8/22/2023,23:43.0,,2460179.488,238.6,213.8,232.3,238.6,,1,11.4,9.3,,,ada,ired,,,,&Dionisi
1717,DC2_PROJ,L1,8/23/2023,00:43.0,,2460179.53,305.5,280.4,298.9,305.5,,1,11.4,7.8,,,ada,ired,,,,&Dionisi
1718,DC1_PROJ,L1,8/25/2023,22:55.0,,2460182.455,329,281.6,300.8,329,,1,11.2,6.1,,,ada,ired,,,,&Dionisi
1719,DC3_PROJ,L1,8/25/2023,22:55.0,,2460182.455,295.4,248.1,267.3,295.4,,1,11.2,7.5,,,ada,ired,,,,&Dionisi
1720,DC1_PROJ,L1,8/25/2023,22:55.0,,2460182.455,302.9,255.5,274.7,302.9,,1,11.2,8,,,ada,ired,,,,&Dionisi
1721,DC3_PROJ,L2,8/25/2023,22:55.0,,2460182.455,278.4,231,250.2,278.4,,1,11.2,8.2,,,ada,ired,,,,&Dionisi
1722,DC2_PROJ,L2,8/25/2023,22:55.0,,2460182.455,316.4,269,288.2,316.4,,1,11.2,8.5,,,ada,ired,,,,&Dionisi
1723,DC3_PROJ,L2,8/25/2023,22:55.0,,2460182.455,321.2,273.8,293,321.2,,1,11.2,9,,,ada,ired,,,,&Dionisi
1724,DC1_PROJ,L1,8/26/2023,00:10.0,,2460182.507,13.4,325.6,344.9,13.4,,1,11.2,7.6,,,ada,colo,,,,&Dionisi
1725,DC2_PROJ,L1,8/31/2023,22:55.0,,2460188.455,175.3,82.1,102.9,175.3,,1,10.8,4.9,,,ada,ired,,,,&Dionisi
1726,DC2_PROJ,L1,8/31/2023,22:55.0,,2460188.455,212,118.8,139.6,212,,1,10.8,5.2,,,ada,ired,,,,&Dionisi
1727,DC2_PROJ,L1,8/31/2023,22:55.0,,2460188.455,226.9,133.8,154.6,226.9,,1,10.8,6.4,,,ada,ired,,,,&Dionisi
1728,DC1_PROJ,L1,8/31/2023,22:55.0,,2460188.455,203.3,110.2,131,203.3,,1,10.8,7.6,,,ada,ired,,,,&Dionisi
1729,DC1_PROJ,L2,8/31/2023,22:55.0,,2460188.455,147.4,54.3,75.1,147.4,,1,10.8,8.4,,,ada,ired,,,,&Dionisi
1730,DC2_PROJ,L1,9/1/2023,00:21.0,,2460188.515,270.8,177.1,197.9,270.8,,1,10.8,6.4,,,ada,colo,,,,&Dionisi
1731,DC3_PROJ,L1,9/1/2023,00:21.0,,2460188.515,250.3,156.7,177.5,250.3,,1,10.8,6.6,,,ada,colo,,,,&Dionisi
1732,DC1_PROJ,L2,9/1/2023,00:21.0,,2460188.515,241.1,147.5,168.3,241.1,,1,10.8,8.3,,,ada,colo,,,,&Dionisi
1733,DC1_PROJ,L1,9/8/2023,23:09.2,,2460196.465,25.4,231.2,254.1,25.4,,1,10.1,6.3,,,ada,ired,,,,&Dionisi
1734,DC3_PROJ,L1,9/9/2023,00:22.4,,2460196.516,100,305.3,328.2,100,,1,10.1,6.9,,,ada,colo,,,,&Dionisi
1735,DC3_PROJ,L1,9/9/2023,01:40.8,,2460196.57,124.1,329,352,124.1,,1,10.1,5.6,,,ada,colo,,,,&Dionisi
1736,DC2_PROJ,L2,9/9/2023,01:40.8,,2460196.57,117.6,322.5,345.4,117.6,,1,10.1,8.3,,,ada,colo,,,,&Dionisi
1737,DC2_PROJ,L1,9/9/2023,22:18.8,,2460197.43,99.4,297.7,320.9,99.4,,1,10,7.3,,,ada,ired,,,,&Dionisi
1738,DC1_PROJ,L2,9/9/2023,22:18.8,,2460197.43,117.1,315.4,338.6,117.1,,1,10,8.1,,,ada,ired,,,,&Dionisi
1739,DC1_PROJ,L1,9/9/2023,23:22.0,,2460197.474,170,8,31.2,170,,1,10,5.8,,,ada,colo,,,,&Dionisi
1740,DC2_PROJ,L1,9/9/2023,23:22.0,,2460197.474,230.5,68.5,91.7,230.5,,1,10,5.9,,,ada,colo,,,,&Dionisi
1741,DC2_PROJ,L1,9/9/2023,23:22.0,,2460197.474,224.3,62.3,85.5,224.3,,1,10,6,,,ada,colo,,,,&Dionisi
1742,DC1_PROJ,L1,9/9/2023,23:22.0,,2460197.474,202.1,40.2,63.4,202.1,,1,10,7.7,,,ada,colo,,,,&Dionisi
1743,DC2_PROJ,L1,9/9/2023,23:22.0,,2460197.474,177.2,15.2,38.4,177.2,,1,10,7.8,,,ada,colo,,,,&Dionisi
1744,DC2_PROJ,L1,9/9/2023,23:42.8,,2460197.488,243.8,81.7,104.9,243.8,,1,10,6.1,,,ada,ired,,,,&Dionisi
1745,DC3_PROJ,L1,9/10/2023,22:23.0,,2460198.433,275.6,106.3,129.8,275.6,,1,9.9,5.8,,,ada,ired,,,,&Dionisi
1746,DC2_PROJ,L1,9/10/2023,22:23.0,,2460198.433,288.7,119.3,142.8,288.7,,1,9.9,7.6,,,ada,ired,,,,&Dionisi
1747,DC3_PROJ,L1,9/10/2023,23:12.8,,2460198.467,307.1,137.5,161,307.1,,1,9.9,6.8,,,ada,ired,,,,&Dionisi
1748,DC3_PROJ,L1,9/10/2023,23:12.8,,2460198.467,339.6,170,193.5,339.6,,1,9.9,7.5,,,ada,ired,,,,&Dionisi
1749,DC1_PROJ,L1,9/21/2023,21:18.8,,2460209.388,204.2,311.3,337.7,204.2,,1,8.4,6,,,ada,ired,,,,&Dionisi
1750,DC1_PROJ,L1,9/21/2023,21:18.8,,2460209.388,238.7,345.8,12.2,238.7,,1,8.4,7,,,ada,ired,,,,&Dionisi
1751,DC1_PROJ,L2,9/21/2023,21:18.8,,2460209.388,162.5,269.6,296,162.5,,1,8.4,8.1,,,ada,ired,,,,&Dionisi
1752,DC1_PROJ,L2,9/21/2023,21:18.8,,2460209.388,220.3,327.4,353.8,220.3,,1,8.4,8.4,,,ada,ired,,,,&Dionisi
1753,DC3_PROJ,L1,9/24/2023,21:31.0,,2460212.397,319.3,43.5,70.6,319.3,,1,8,7,,,ada,colo,,,,&Dionisi
1754,DC3_PROJ,L1,9/24/2023,21:31.0,,2460212.397,300,24.1,51.3,300,,1,8,7.3,,,ada,colo,,,,&Dionisi
1755,DC3_PROJ,L1,9/24/2023,23:11.0,,2460212.466,28.9,112.5,139.7,28.9,,1,8,4.6,,,ada,colo,,,,&Dionisi
1756,DC2_PROJ,L1,9/24/2023,23:11.0,,2460212.466,27.9,111.5,138.7,27.9,,1,8,7,,,ada,colo,,,,&Dionisi
1757,DC2_PROJ,L1,9/24/2023,23:11.0,,2460212.466,355.9,79.5,106.7,355.9,,1,8,7.2,,,ada,colo,,,,&Dionisi
1758,DC3_PROJ,L1,9/24/2023,23:11.0,,2460212.466,69.4,153,180.2,69.4,,1,8,7.6,,,ada,colo,,,,&Dionisi
1759,DC3_PROJ,L1,9/25/2023,21:19.6,,2460213.389,131.6,208.2,235.6,131.6,,1,7.8,5.8,,,ada,ired,,,,&Dionisi
1760,DC1_PROJ,L1,9/25/2023,21:19.6,,2460213.389,119,195.5,223,119,,1,7.8,5.9,,,ada,ired,,,,&Dionisi
1761,DC1_PROJ,L1,9/25/2023,21:19.6,,2460213.389,89.7,166.3,193.7,89.7,,1,7.8,7.9,,,ada,ired,,,,&Dionisi
1762,DC1_PROJ,L1,9/25/2023,21:19.6,,2460213.389,100.7,177.3,204.7,100.7,,1,7.8,8,,,ada,ired,,,,&Dionisi
1763,DC1_PROJ,L2,9/25/2023,21:19.6,,2460213.389,112,188.6,216.1,112,,1,7.8,8.3,,,ada,ired,,,,&Dionisi
1764,DC2_PROJ,L2,9/25/2023,21:19.6,,2460213.389,94.8,171.4,198.8,94.8,,1,7.8,8.5,,,ada,ired,,,,&Dionisi
1765,DC1_PROJ,L1,9/25/2023,22:43.0,,2460213.447,175.4,251.6,279,175.4,,1,7.8,5.7,,,ada,colo,,,,&Dionisi
1766,DC2_PROJ,L1,9/25/2023,22:43.0,,2460213.447,185.9,262,289.5,185.9,,1,7.8,7.4,,,ada,colo,,,,&Dionisi
1767,DC2_PROJ,L1,9/26/2023,21:24.2,,2460214.392,276.3,345.2,12.9,276.3,,1,7.6,5.8,,,ada,ired,,,,&Dionisi
1768,DC3_PROJ,L1,9/26/2023,23:13.8,,2460214.468,325,33.4,61.1,325,,1,7.6,7.3,,,ada,colo,,,,&Dionisi
1769,DC3_PROJ,L1,9/26/2023,23:13.8,,2460214.468,299,7.3,35,299,,1,7.6,7.6,,,ada,colo,,,,&Dionisi
1770,DC1_PROJ,L1,9/26/2023,23:13.8,,2460214.468,25.5,93.8,121.6,25.5,,1,7.6,7.6,,,ada,colo,,,,&Dionisi
1771,DC3_PROJ,L1,9/26/2023,23:13.8,,2460214.468,333.1,41.4,69.1,333.1,,1,7.6,7.7,,,ada,colo,,,,&Dionisi
1772,DC3_PROJ,L1,9/26/2023,23:13.8,,2460214.468,314.4,22.7,50.5,314.4,,1,7.6,7.8,,,ada,colo,,,,&Dionisi
1773,DC3_PROJ,L1,9/26/2023,23:13.8,,2460214.468,336.7,45,72.7,336.7,,1,7.6,7.8,,,ada,colo,,,,&Dionisi
1774,DC1_PROJ,L1,9/27/2023,21:24.5,,2460215.392,69,130.2,158.2,69,,1,7.5,7.9,,,ada,ired,,,,&Dionisi
1775,DC2_PROJ,L1,9/27/2023,22:28.0,,2460215.436,92.3,153.2,181.2,92.3,,1,7.5,4.8,,,ada,colo,,,,&Dionisi
1776,DC3_PROJ,L1,9/27/2023,22:28.0,,2460215.436,147.2,208.2,236.1,147.2,,1,7.5,6.8,,,ada,colo,,,,&Dionisi
1777,DC2_PROJ,L1,9/27/2023,22:28.0,,2460215.436,127.7,188.7,216.7,127.7,,1,7.5,7.1,,,ada,colo,,,,&Dionisi
1778,DC1_PROJ,L1,9/27/2023,22:28.0,,2460215.436,112.7,173.6,201.6,112.7,,1,7.5,7.6,,,ada,colo,,,,&Dionisi
1779,DC2_PROJ,L2,9/27/2023,22:28.0,,2460215.436,120,181,208.9,120,,1,7.5,8.8,,,ada,colo,,,,&Dionisi
1780,DC2_PROJ,L1,10/1/2023,20:57.0,,2460219.373,300.3,331.2,0.2,300.3,,1,6.8,7.2,,,ada,ired,,,,&Dionisi
1781,DC2_PROJ,L1,10/1/2023,21:50.6,,2460219.41,333.9,4.5,33.6,333.9,,1,6.8,7.3,,,ada,colo,,,,&Dionisi
1782,DC1_PROJ,L1,10/1/2023,21:50.6,,2460219.41,22.9,53.6,82.6,22.9,,1,6.8,7.6,,,ada,colo,,,,&Dionisi
1783,DC2_PROJ,L1,10/1/2023,21:50.6,,2460219.41,48.7,79.3,108.4,48.7,,1,6.8,7.6,,,ada,colo,,,,&Dionisi
1784,DC3_PROJ,L1,10/1/2023,21:50.6,,2460219.41,37.2,67.8,96.9,37.2,,1,6.8,7.7,,,ada,colo,,,,&Dionisi
1785,DC2_PROJ,L1,10/2/2023,21:21.0,,2460220.39,113.1,136.2,165.5,113.1,,1,6.6,5.9,,,ada,ired,,,,&Dionisi
1786,DC3_PROJ,L1,10/2/2023,21:41.6,,2460220.404,140.6,163.6,192.9,140.6,,1,6.6,7.5,,,ada,colo,,,,&Dionisi
1787,DC1_PROJ,L1,10/2/2023,21:41.6,,2460220.404,161.4,184.4,213.7,161.4,,1,6.6,8,,,ada,colo,,,,&Dionisi
1788,DC2_PROJ,L1,10/3/2023,20:55.4,,2460221.372,277.6,293.3,322.8,277.6,,1,6.4,5.7,,,ada,ired,,,,&Dionisi
1789,DC3_PROJ,L2,10/3/2023,20:55.4,,2460221.372,248.7,264.4,293.9,248.7,,1,6.4,8.1,,,ada,ired,,,,&Dionisi
1790,DC2_PROJ,L1,10/3/2023,21:32.8,,2460221.398,298.8,314.3,343.9,298.8,,1,6.4,7.7,,,ada,colo,,,,&Dionisi
1791,DC2_PROJ,L1,10/4/2023,20:56.8,,2460222.373,76.7,84.7,114.5,76.7,,1,6.3,8,,,ada,ired,,,,&Dionisi
1792,DC1_PROJ,L2,10/4/2023,20:56.8,,2460222.373,64,72,101.9,64,,1,6.3,8.6,,,ada,ired,,,,&Dionisi
1793,DC1_PROJ,L1,10/4/2023,21:49.2,,2460222.409,124.1,131.8,161.6,124.1,,1,6.2,6,,,ada,colo,,,,&Dionisi
1794,DC1_PROJ,L2,10/4/2023,21:49.2,,2460222.409,83.5,91.2,121.1,83.5,,1,6.2,8.2,,,ada,colo,,,,&Dionisi
1795,DC1_PROJ,L1,10/7/2023,20:38.8,,2460225.36,201.7,186.9,217.6,201.7,,1,5.7,6.3,,,ada,ired,,,,&Dionisi
1796,DC1_PROJ,L1,10/7/2023,20:38.8,,2460225.36,159.7,145,175.6,159.7,,1,5.7,7.7,,,ada,ired,,,,&Dionisi
1797,DC1_PROJ,L1,10/7/2023,21:11.2,,2460225.383,237.8,222.8,253.4,237.8,,1,5.7,7.2,,,ada,colo,,,,&Dionisi
1798,DC3_PROJ,L1,10/7/2023,21:11.2,,2460225.383,250.2,235.3,265.9,250.2,,1,5.7,7.5,,,ada,colo,,,,&Dionisi
1799,DC2_PROJ,L1,10/8/2023,20:21.0,,2460226.348,297.4,275.1,306,297.4,,1,5.5,7.7,,,ada,ired,,,,&Dionisi
1800,DC2_PROJ,L1,10/8/2023,20:48.8,,2460226.367,2.4,340,10.9,2.4,,1,5.5,6.1,,,ada,colo,,,,&Dionisi
1801,DC2_PROJ,L1,10/8/2023,20:48.8,,2460226.367,327.8,305.4,336.2,327.8,,1,5.5,7.3,,,ada,colo,,,,&Dionisi
1802,DC1_PROJ,L1,10/8/2023,20:48.8,,2460226.367,26.7,4.2,35.1,26.7,,1,5.5,7.5,,,ada,colo,,,,&Dionisi
1803,DC1_PROJ,L1,10/9/2023,20:12.2,,2460227.342,120.5,90.6,121.8,120.5,,1,5.3,5.4,,,ada,ired,,,,&Dionisi
1804,DC1_PROJ,L1,10/9/2023,21:37.2,,2460227.401,165.3,134.9,166.1,165.3,,1,5.3,6.5,,,ada,ired,,,,&Dionisi
1805,DC2_PROJ,L1,10/9/2023,21:37.2,,2460227.401,180.9,150.5,181.7,180.9,,1,5.3,6.7,,,ada,ired,,,,&Dionisi
1806,DC1_PROJ,L1,10/9/2023,21:37.2,,2460227.401,198.6,168.3,199.5,198.6,,1,5.3,6.8,,,ada,ired,,,,&Dionisi
1807,DC2_PROJ,L1,10/10/2023,21:30.0,,2460228.396,2.4,324.5,355.9,2.4,,1,5.1,4.1,,,ada,colo,,,,&Dionisi
1808,DC3_PROJ,L1,10/10/2023,21:30.0,,2460228.396,314.5,276.6,308,314.5,,1,5.1,6.9,,,ada,colo,,,,&Dionisi
1809,DC2_PROJ,L1,10/10/2023,21:30.0,,2460228.396,326,288.1,319.5,326,,1,5.1,7.2,,,ada,colo,,,,&Dionisi
1810,DC2_PROJ,L1,10/10/2023,21:30.0,,2460228.396,297.5,259.5,291,297.5,,1,5.1,7.9,,,ada,colo,,,,&Dionisi
1811,DC2_PROJ,L1,10/11/2023,20:47.5,,2460229.366,86.4,41.1,72.8,86.4,,1,4.9,6.8,,,ada,colo,,,,&Dionisi
1812,DC3_PROJ,L1,10/11/2023,20:47.5,,2460229.366,130.5,85.2,116.9,130.5,,1,4.9,7.5,,,ada,colo,,,,&Dionisi
1813,DC2_PROJ,L2,10/11/2023,20:47.5,,2460229.366,93.3,48,79.6,93.3,,1,4.9,8.6,,,ada,colo,,,,&Dionisi
1814,DC2_PROJ,L2,10/11/2023,20:47.5,,2460229.366,88.5,43.2,74.9,88.5,,1,4.9,8.8,,,ada,colo,,,,&Dionisi
1815,DC3_PROJ,L2,10/11/2023,20:47.5,,2460229.366,133.4,88.1,119.8,133.4,,1,4.9,9.2,,,ada,colo,,,,&Dionisi
1816,DC2_PROJ,L1,10/12/2023,19:59.2,,2460230.333,280,227.2,259.2,280,,1,4.7,6.2,,,ada,ired,,,,&Dionisi
1817,DC3_PROJ,L1,10/12/2023,19:59.2,,2460230.333,249.5,196.8,228.8,249.5,,1,4.7,6.3,,,ada,ired,,,,&Dionisi
1818,DC2_PROJ,L1,10/12/2023,19:59.2,,2460230.333,197.5,144.8,176.7,197.5,,1,4.7,6.6,,,ada,ired,,,,&Dionisi
1819,DC2_PROJ,L1,10/12/2023,19:59.2,,2460230.333,239.1,186.3,218.3,239.1,,1,4.7,7.3,,,ada,ired,,,,&Dionisi
1820,DC2_PROJ,L1,10/13/2023,20:12.4,,2460231.342,78.9,18.5,50.7,78.9,,1,4.5,4.6,,,ada,ired,,,,&Dionisi
1821,DC2_PROJ,L1,10/13/2023,20:12.4,,2460231.342,30.2,329.7,2,30.2,,1,4.5,6.6,,,ada,ired,,,,&Dionisi
1822,DC2_PROJ,L1,10/13/2023,20:12.4,,2460231.342,44.3,343.8,16.1,44.3,,1,4.5,6.7,,,ada,ired,,,,&Dionisi
1823,DC1_PROJ,L1,10/13/2023,20:12.4,,2460231.342,357.2,296.8,329,357.2,,1,4.5,7,,,ada,ired,,,,&Dionisi
1824,DC3_PROJ,L1,10/13/2023,20:12.4,,2460231.342,49.3,348.9,21.1,49.3,,1,4.5,7.8,,,ada,ired,,,,&Dionisi
1825,DC2_PROJ,L2,10/13/2023,20:12.4,,2460231.342,65.9,5.4,37.7,65.9,,1,4.5,8.3,,,ada,ired,,,,&Dionisi
1826,DC3_PROJ,L1,10/13/2023,21:23.4,,2460231.391,88.4,27.6,59.8,88.4,,1,4.5,5.6,,,ada,colo,,,,&Dionisi
1827,DC2_PROJ,L1,10/29/2023,19:34.8,,2460247.316,357,174.7,211.2,357,,1,1,7.1,,,ada,colo,,,,&Dionisi
1828,DC3_PROJ,L1,10/29/2023,19:34.8,,2460247.316,3.8,181.5,217.9,3.8,,1,1,7.6,,,ada,colo,,,,&Dionisi
1829,DC2_PROJ,L2,10/29/2023,19:34.8,,2460247.316,53.8,231.5,267.9,53.8,,1,1,8.1,,,ada,colo,,,,&Dionisi
1830,DC2_PROJ,L2,10/29/2023,19:34.8,,2460247.316,33.2,210.9,247.4,33.2,,1,1,8.9,,,ada,colo,,,,&Dionisi
1831,DC1_PROJ,L1,11/8/2023,18:57.1,,2460257.29,119.9,221.5,260.6,119.9,,1,-1.3,5.2,,,ada,ired,,,,&Dionisi
1832,DC2_PROJ,L1,11/8/2023,18:57.1,,2460257.29,116.6,218.2,257.3,116.6,,1,-1.3,5.3,,,ada,ired,,,,&Dionisi
1833,DC2_PROJ,L1,11/8/2023,18:57.1,,2460257.29,132.4,234,273.1,132.4,,1,-1.3,6.8,,,ada,ired,,,,&Dionisi
1834,DC2_PROJ,L2,11/8/2023,18:57.1,,2460257.29,164.7,266.3,305.4,164.7,,1,-1.3,8.1,,,ada,ired,,,,&Dionisi
1835,DC2_PROJ,L2,11/8/2023,18:57.1,,2460257.29,160,261.6,300.7,160,,1,-1.3,8.2,,,ada,ired,,,,&Dionisi
1836,DC3_PROJ,L1,11/8/2023,20:57.4,,2460257.373,255.6,356.6,35.7,255.6,,1,-1.3,6.3,,,ada,colo,,,,&Dionisi
1837,DC3_PROJ,L1,11/8/2023,20:57.4,,2460257.373,193.1,294.1,333.2,193.1,,1,-1.3,7.2,,,ada,colo,,,,&Dionisi
1838,DC3_PROJ,L1,11/8/2023,20:57.4,,2460257.373,208.2,309.2,348.3,208.2,,1,-1.3,7.9,,,ada,colo,,,,&Dionisi
1839,DC3_PROJ,L2,11/8/2023,20:57.4,,2460257.373,215.8,316.7,355.9,215.8,,1,-1.3,8.4,,,ada,colo,,,,&Dionisi
1840,DC1_PROJ,L1,11/14/2023,18:20.9,,2460263.265,327.8,23.8,64.5,327.8,,1,-2.6,6.7,,,ada,colo,,,,&Dionisi
1841,DC2_PROJ,L1,11/14/2023,18:20.9,,2460263.265,349,45,85.7,349,,1,-2.6,7.1,,,ada,colo,,,,&Dionisi
1842,DC3_PROJ,L1,11/14/2023,18:20.9,,2460263.265,355.6,51.7,92.4,355.6,,1,-2.6,8,,,ada,colo,,,,&Dionisi
1843,DC2_PROJ,L2,11/14/2023,18:20.9,,2460263.265,39.5,95.6,136.3,39.5,,1,-2.6,8.4,,,ada,colo,,,,&Dionisi
1844,DC3_PROJ,L1,11/18/2023,18:25.1,,2460267.267,285.2,310.7,352.5,285.2,,1,-3.5,6.3,,,ada,colo,,,,&Dionisi
1845,DC3_PROJ,L1,11/18/2023,18:25.1,,2460267.267,296.5,322,3.7,296.5,,1,-3.5,6.8,,,ada,colo,,,,&Dionisi
1846,DC2_PROJ,L2,11/18/2023,18:25.1,,2460267.267,234.2,259.6,301.4,234.2,,1,-3.5,8.4,,,ada,colo,,,,&Dionisi
1847,DC2_PROJ,L2,11/18/2023,18:25.1,,2460267.267,243.3,268.8,310.6,243.3,,1,-3.5,9.4,,,ada,colo,,,,&Dionisi
1848,DC2_PROJ,L1,11/18/2023,19:07.7,,2460267.297,271.8,297.1,338.9,271.8,,1,-3.5,5.9,,,ada,colo,,,,&Dionisi
1849,DC2_PROJ,L1,11/18/2023,19:07.7,,2460267.297,328.9,354.2,35.9,328.9,,1,-3.5,6.3,,,ada,colo,,,,&Dionisi
1850,DC2_PROJ,L2,11/18/2023,19:07.7,,2460267.297,317.1,342.4,24.1,317.1,,1,-3.5,8.3,,,ada,colo,,,,&Dionisi
1851,DC2_PROJ,L1,11/20/2023,17:10.9,,2460269.216,134.7,145.3,187.6,134.7,,1,-3.9,6.6,,,ada,colo,,,,&Dionisi
